SNID	SEARCH_PEAKMJD	REDSHIFT_CMB	REDSHIFT_CMB_ERR	files
775	0.0	0.0773924479870574	0.001	T21_sim_1000/775.snana.dat
776	0.0	0.0388721682459995	0.001	T21_sim_1000/776.snana.dat
777	0.0	0.0181687843893217	0.001	T21_sim_1000/777.snana.dat
778	0.0	0.0065085150167742	0.001	T21_sim_1000/778.snana.dat
779	0.0	0.0025663157719718	0.001	T21_sim_1000/779.snana.dat
780	0.0	0.0194612065285588	0.001	T21_sim_1000/780.snana.dat
781	0.0	0.0235157340771355	0.001	T21_sim_1000/781.snana.dat
782	0.0	0.0896257781513698	0.001	T21_sim_1000/782.snana.dat
783	0.0	0.0814768131887479	0.001	T21_sim_1000/783.snana.dat
784	0.0	0.0015777706704627	0.001	T21_sim_1000/784.snana.dat
785	0.0	0.0022827677658698	0.001	T21_sim_1000/785.snana.dat
786	0.0	0.0801908443170393	0.001	T21_sim_1000/786.snana.dat
787	0.0	0.0779984280129635	0.001	T21_sim_1000/787.snana.dat
788	0.0	0.0674907354557777	0.001	T21_sim_1000/788.snana.dat
789	0.0	0.0162641492835299	0.001	T21_sim_1000/789.snana.dat
790	0.0	0.0911933545536444	0.001	T21_sim_1000/790.snana.dat
791	0.0	0.080448505436646	0.001	T21_sim_1000/791.snana.dat
792	0.0	0.0710073273494144	0.001	T21_sim_1000/792.snana.dat
793	0.0	0.0821114721456551	0.001	T21_sim_1000/793.snana.dat
794	0.0	0.0847933982881956	0.001	T21_sim_1000/794.snana.dat
795	0.0	0.0966013768586293	0.001	T21_sim_1000/795.snana.dat
796	0.0	0.0367088470774958	0.001	T21_sim_1000/796.snana.dat
797	0.0	0.0481726136462646	0.001	T21_sim_1000/797.snana.dat
798	0.0	0.0344816408943484	0.001	T21_sim_1000/798.snana.dat
799	0.0	0.0585327985231636	0.001	T21_sim_1000/799.snana.dat
800	0.0	0.0660544504977614	0.001	T21_sim_1000/800.snana.dat
801	0.0	0.001569678422946	0.001	T21_sim_1000/801.snana.dat
802	0.0	0.0240314359049508	0.001	T21_sim_1000/802.snana.dat
803	0.0	0.0065179458772648	0.001	T21_sim_1000/803.snana.dat
804	0.0	0.0910258300402537	0.001	T21_sim_1000/804.snana.dat
805	0.0	0.0194814755519854	0.001	T21_sim_1000/805.snana.dat
806	0.0	0.0713470212929098	0.001	T21_sim_1000/806.snana.dat
807	0.0	0.0869213527186058	0.001	T21_sim_1000/807.snana.dat
808	0.0	0.0256380589366343	0.001	T21_sim_1000/808.snana.dat
809	0.0	0.0237859026457744	0.001	T21_sim_1000/809.snana.dat
810	0.0	0.0426693525916093	0.001	T21_sim_1000/810.snana.dat
811	0.0	0.0924435780984768	0.001	T21_sim_1000/811.snana.dat
812	0.0	0.0861308578861534	0.001	T21_sim_1000/812.snana.dat
813	0.0	0.0459532857409487	0.001	T21_sim_1000/813.snana.dat
814	0.0	0.0634945255728189	0.001	T21_sim_1000/814.snana.dat
815	0.0	0.0191191162398036	0.001	T21_sim_1000/815.snana.dat
816	0.0	0.0113870643178538	0.001	T21_sim_1000/816.snana.dat
817	0.0	0.066575004340023	0.001	T21_sim_1000/817.snana.dat
818	0.0	0.0002996624281686	0.001	T21_sim_1000/818.snana.dat
819	0.0	0.065721698529507	0.001	T21_sim_1000/819.snana.dat
820	0.0	0.0131525907432482	0.001	T21_sim_1000/820.snana.dat
821	0.0	0.0646754063692638	0.001	T21_sim_1000/821.snana.dat
822	0.0	0.0277592182456801	0.001	T21_sim_1000/822.snana.dat
823	0.0	0.0414805713304991	0.001	T21_sim_1000/823.snana.dat
824	0.0	0.0553061261437784	0.001	T21_sim_1000/824.snana.dat
825	0.0	0.0880725257622355	0.001	T21_sim_1000/825.snana.dat
826	0.0	0.0082671791841099	0.001	T21_sim_1000/826.snana.dat
827	0.0	0.097366459397477	0.001	T21_sim_1000/827.snana.dat
828	0.0	0.0401769255352394	0.001	T21_sim_1000/828.snana.dat
829	0.0	0.0156159378113451	0.001	T21_sim_1000/829.snana.dat
830	0.0	0.0970483522124292	0.001	T21_sim_1000/830.snana.dat
831	0.0	0.0296822506134904	0.001	T21_sim_1000/831.snana.dat
832	0.0	0.0325377187025148	0.001	T21_sim_1000/832.snana.dat
833	0.0	0.0577860831429287	0.001	T21_sim_1000/833.snana.dat
834	0.0	0.0044358399223966	0.001	T21_sim_1000/834.snana.dat
835	0.0	0.0986600627313667	0.001	T21_sim_1000/835.snana.dat
836	0.0	0.0426435712712346	0.001	T21_sim_1000/836.snana.dat
837	0.0	0.0866351125356741	0.001	T21_sim_1000/837.snana.dat
838	0.0	0.0073546405116885	0.001	T21_sim_1000/838.snana.dat
839	0.0	0.0415263599208736	0.001	T21_sim_1000/839.snana.dat
840	0.0	0.0568590787114801	0.001	T21_sim_1000/840.snana.dat
841	0.0	0.0466844834306877	0.001	T21_sim_1000/841.snana.dat
842	0.0	0.0711464296924777	0.001	T21_sim_1000/842.snana.dat
843	0.0	0.0811810390953277	0.001	T21_sim_1000/843.snana.dat
844	0.0	0.089734003374613	0.001	T21_sim_1000/844.snana.dat
845	0.0	0.0036504974352588	0.001	T21_sim_1000/845.snana.dat
846	0.0	0.0481471104028583	0.001	T21_sim_1000/846.snana.dat
847	0.0	0.0421232034999484	0.001	T21_sim_1000/847.snana.dat
848	0.0	0.0286550938461085	0.001	T21_sim_1000/848.snana.dat
849	0.0	0.0040519843237861	0.001	T21_sim_1000/849.snana.dat
850	0.0	0.0332723121943049	0.001	T21_sim_1000/850.snana.dat
851	0.0	0.0406301991928133	0.001	T21_sim_1000/851.snana.dat
852	0.0	0.0409888629273559	0.001	T21_sim_1000/852.snana.dat
853	0.0	0.0495085851804334	0.001	T21_sim_1000/853.snana.dat
854	0.0	0.0967417432565982	0.001	T21_sim_1000/854.snana.dat
855	0.0	0.0996471716308544	0.001	T21_sim_1000/855.snana.dat
856	0.0	0.0017835464035594	0.001	T21_sim_1000/856.snana.dat
857	0.0	0.0221256193649041	0.001	T21_sim_1000/857.snana.dat
858	0.0	0.0138076592870599	0.001	T21_sim_1000/858.snana.dat
859	0.0	0.057536491913327	0.001	T21_sim_1000/859.snana.dat
860	0.0	0.0592732674548846	0.001	T21_sim_1000/860.snana.dat
861	0.0	0.059213722357485	0.001	T21_sim_1000/861.snana.dat
862	0.0	0.0028012437632314	0.001	T21_sim_1000/862.snana.dat
863	0.0	0.0529099947920016	0.001	T21_sim_1000/863.snana.dat
864	0.0	0.0379644977589033	0.001	T21_sim_1000/864.snana.dat
865	0.0	0.0595083221637919	0.001	T21_sim_1000/865.snana.dat
866	0.0	0.030243286871946	0.001	T21_sim_1000/866.snana.dat
867	0.0	0.0698194304985899	0.001	T21_sim_1000/867.snana.dat
868	0.0	0.0761528491935071	0.001	T21_sim_1000/868.snana.dat
869	0.0	0.0554738476988509	0.001	T21_sim_1000/869.snana.dat
870	0.0	0.0414561496058056	0.001	T21_sim_1000/870.snana.dat
871	0.0	0.0923668597418816	0.001	T21_sim_1000/871.snana.dat
872	0.0	0.0508857610991816	0.001	T21_sim_1000/872.snana.dat
873	0.0	0.0366185269836979	0.001	T21_sim_1000/873.snana.dat
874	0.0	0.0064215743729065	0.001	T21_sim_1000/874.snana.dat
875	0.0	0.032049271467388	0.001	T21_sim_1000/875.snana.dat
876	0.0	0.0031514845829984	0.001	T21_sim_1000/876.snana.dat
877	0.0	0.0044031169204406	0.001	T21_sim_1000/877.snana.dat
878	0.0	0.0102411051659525	0.001	T21_sim_1000/878.snana.dat
879	0.0	0.0757496525819546	0.001	T21_sim_1000/879.snana.dat
880	0.0	0.0419938682599002	0.001	T21_sim_1000/880.snana.dat
881	0.0	0.0321247832365097	0.001	T21_sim_1000/881.snana.dat
882	0.0	0.0891471123312127	0.001	T21_sim_1000/882.snana.dat
883	0.0	0.0995189943382065	0.001	T21_sim_1000/883.snana.dat
884	0.0	0.0954005927407731	0.001	T21_sim_1000/884.snana.dat
885	0.0	0.0533330234780657	0.001	T21_sim_1000/885.snana.dat
886	0.0	0.0267398379882986	0.001	T21_sim_1000/886.snana.dat
887	0.0	0.0748482595901175	0.001	T21_sim_1000/887.snana.dat
888	0.0	0.0523496976229578	0.001	T21_sim_1000/888.snana.dat
889	0.0	0.0474920221381766	0.001	T21_sim_1000/889.snana.dat
890	0.0	0.0563441413715877	0.001	T21_sim_1000/890.snana.dat
891	0.0	0.0382864154687284	0.001	T21_sim_1000/891.snana.dat
892	0.0	0.0534413409479924	0.001	T21_sim_1000/892.snana.dat
893	0.0	0.0218990798302996	0.001	T21_sim_1000/893.snana.dat
894	0.0	0.0902739897633758	0.001	T21_sim_1000/894.snana.dat
895	0.0	0.0869177312860802	0.001	T21_sim_1000/895.snana.dat
896	0.0	0.0735445098481757	0.001	T21_sim_1000/896.snana.dat
897	0.0	0.03309473040528	0.001	T21_sim_1000/897.snana.dat
898	0.0	0.0293691180084603	0.001	T21_sim_1000/898.snana.dat
899	0.0	0.0967495692556894	0.001	T21_sim_1000/899.snana.dat
900	0.0	0.0488494856467773	0.001	T21_sim_1000/900.snana.dat
901	0.0	0.0711100134974395	0.001	T21_sim_1000/901.snana.dat
902	0.0	0.0606082149664886	0.001	T21_sim_1000/902.snana.dat
903	0.0	0.0567179493799668	0.001	T21_sim_1000/903.snana.dat
904	0.0	0.0395377876205499	0.001	T21_sim_1000/904.snana.dat
905	0.0	0.0046953765289147	0.001	T21_sim_1000/905.snana.dat
906	0.0	0.0917746316567151	0.001	T21_sim_1000/906.snana.dat
907	0.0	0.0325053141245337	0.001	T21_sim_1000/907.snana.dat
908	0.0	0.0753003343578637	0.001	T21_sim_1000/908.snana.dat
909	0.0	0.037678973354766	0.001	T21_sim_1000/909.snana.dat
910	0.0	0.01756228560891	0.001	T21_sim_1000/910.snana.dat
911	0.0	0.0576725687512037	0.001	T21_sim_1000/911.snana.dat
912	0.0	0.0745319675125064	0.001	T21_sim_1000/912.snana.dat
913	0.0	0.0405664111327201	0.001	T21_sim_1000/913.snana.dat
914	0.0	0.0803148060078238	0.001	T21_sim_1000/914.snana.dat
915	0.0	0.0510335268134149	0.001	T21_sim_1000/915.snana.dat
916	0.0	0.0360900688468837	0.001	T21_sim_1000/916.snana.dat
917	0.0	0.0233468232470023	0.001	T21_sim_1000/917.snana.dat
918	0.0	0.0326471354158711	0.001	T21_sim_1000/918.snana.dat
919	0.0	0.0981614964538853	0.001	T21_sim_1000/919.snana.dat
920	0.0	0.0942410249646557	0.001	T21_sim_1000/920.snana.dat
921	0.0	0.0216197933877846	0.001	T21_sim_1000/921.snana.dat
922	0.0	0.038864078791057	0.001	T21_sim_1000/922.snana.dat
923	0.0	0.0261946604873012	0.001	T21_sim_1000/923.snana.dat
924	0.0	0.0055169014360889	0.001	T21_sim_1000/924.snana.dat
925	0.0	0.0154438763397175	0.001	T21_sim_1000/925.snana.dat
926	0.0	0.0239945694052264	0.001	T21_sim_1000/926.snana.dat
927	0.0	0.0959637406497638	0.001	T21_sim_1000/927.snana.dat
928	0.0	0.0302051724512891	0.001	T21_sim_1000/928.snana.dat
929	0.0	0.0829523570185744	0.001	T21_sim_1000/929.snana.dat
930	0.0	0.0404683963878793	0.001	T21_sim_1000/930.snana.dat
931	0.0	0.0128133483731567	0.001	T21_sim_1000/931.snana.dat
932	0.0	0.0395923193003417	0.001	T21_sim_1000/932.snana.dat
933	0.0	0.0981967359438919	0.001	T21_sim_1000/933.snana.dat
934	0.0	0.0857729193017003	0.001	T21_sim_1000/934.snana.dat
935	0.0	0.0218276425782366	0.001	T21_sim_1000/935.snana.dat
936	0.0	0.0499967101196634	0.001	T21_sim_1000/936.snana.dat
937	0.0	0.0490208726260714	0.001	T21_sim_1000/937.snana.dat
938	0.0	0.0773787807426496	0.001	T21_sim_1000/938.snana.dat
939	0.0	0.0365809854677881	0.001	T21_sim_1000/939.snana.dat
940	0.0	0.0439826846908035	0.001	T21_sim_1000/940.snana.dat
941	0.0	0.0022996168495607	0.001	T21_sim_1000/941.snana.dat
942	0.0	0.0124267393240877	0.001	T21_sim_1000/942.snana.dat
943	0.0	0.0406669858156907	0.001	T21_sim_1000/943.snana.dat
944	0.0	0.0113594299853376	0.001	T21_sim_1000/944.snana.dat
945	0.0	0.0630192832120079	0.001	T21_sim_1000/945.snana.dat
946	0.0	0.0921453029629104	0.001	T21_sim_1000/946.snana.dat
947	0.0	0.0928906175173093	0.001	T21_sim_1000/947.snana.dat
948	0.0	0.0731293409766029	0.001	T21_sim_1000/948.snana.dat
949	0.0	0.0538073266388613	0.001	T21_sim_1000/949.snana.dat
950	0.0	0.0308531603936222	0.001	T21_sim_1000/950.snana.dat
951	0.0	0.0419376690484709	0.001	T21_sim_1000/951.snana.dat
952	0.0	0.0127336458653563	0.001	T21_sim_1000/952.snana.dat
953	0.0	0.0554398835760272	0.001	T21_sim_1000/953.snana.dat
954	0.0	0.0483839563089687	0.001	T21_sim_1000/954.snana.dat
955	0.0	0.0536576875619073	0.001	T21_sim_1000/955.snana.dat
956	0.0	0.0134278960419819	0.001	T21_sim_1000/956.snana.dat
957	0.0	0.0537070618142932	0.001	T21_sim_1000/957.snana.dat
958	0.0	0.0686240749080571	0.001	T21_sim_1000/958.snana.dat
959	0.0	0.0568968579547014	0.001	T21_sim_1000/959.snana.dat
960	0.0	0.0416622428974201	0.001	T21_sim_1000/960.snana.dat
961	0.0	0.0809913260999152	0.001	T21_sim_1000/961.snana.dat
962	0.0	0.0458326915414464	0.001	T21_sim_1000/962.snana.dat
963	0.0	0.0074343257160481	0.001	T21_sim_1000/963.snana.dat
964	0.0	0.0574340559265265	0.001	T21_sim_1000/964.snana.dat
965	0.0	0.0581094016163532	0.001	T21_sim_1000/965.snana.dat
966	0.0	0.0748467198151972	0.001	T21_sim_1000/966.snana.dat
967	0.0	0.0549800011063514	0.001	T21_sim_1000/967.snana.dat
968	0.0	0.0020288769889175	0.001	T21_sim_1000/968.snana.dat
969	0.0	0.037410011813658	0.001	T21_sim_1000/969.snana.dat
970	0.0	0.0363725841530377	0.001	T21_sim_1000/970.snana.dat
971	0.0	0.0082286480130267	0.001	T21_sim_1000/971.snana.dat
972	0.0	0.0178943551452011	0.001	T21_sim_1000/972.snana.dat
973	0.0	0.0997090013237858	0.001	T21_sim_1000/973.snana.dat
974	0.0	0.046646607906087	0.001	T21_sim_1000/974.snana.dat
975	0.0	0.0946628536218457	0.001	T21_sim_1000/975.snana.dat
976	0.0	0.0219505041331123	0.001	T21_sim_1000/976.snana.dat
977	0.0	0.0100802691623022	0.001	T21_sim_1000/977.snana.dat
978	0.0	0.024920600761418	0.001	T21_sim_1000/978.snana.dat
979	0.0	0.0456252496570981	0.001	T21_sim_1000/979.snana.dat
980	0.0	0.0223494512762262	0.001	T21_sim_1000/980.snana.dat
981	0.0	0.0963012850868192	0.001	T21_sim_1000/981.snana.dat
982	0.0	0.0568260513789938	0.001	T21_sim_1000/982.snana.dat
983	0.0	0.0941024026462354	0.001	T21_sim_1000/983.snana.dat
984	0.0	0.0585677496571507	0.001	T21_sim_1000/984.snana.dat
985	0.0	0.0611679191324602	0.001	T21_sim_1000/985.snana.dat
986	0.0	0.0215181297655114	0.001	T21_sim_1000/986.snana.dat
987	0.0	0.0916810984968717	0.001	T21_sim_1000/987.snana.dat
988	0.0	0.0814445661972664	0.001	T21_sim_1000/988.snana.dat
989	0.0	0.0328385196304	0.001	T21_sim_1000/989.snana.dat
990	0.0	0.053746876008753	0.001	T21_sim_1000/990.snana.dat
991	0.0	0.0708198203405952	0.001	T21_sim_1000/991.snana.dat
992	0.0	0.0630160534858788	0.001	T21_sim_1000/992.snana.dat
993	0.0	0.0427202862535	0.001	T21_sim_1000/993.snana.dat
994	0.0	0.0934632021617853	0.001	T21_sim_1000/994.snana.dat
995	0.0	0.0205985502033308	0.001	T21_sim_1000/995.snana.dat
996	0.0	0.0466152553037221	0.001	T21_sim_1000/996.snana.dat
997	0.0	0.0513475924854108	0.001	T21_sim_1000/997.snana.dat
998	0.0	0.0647452125958022	0.001	T21_sim_1000/998.snana.dat
999	0.0	0.024837941240186	0.001	T21_sim_1000/999.snana.dat
